TARGET_CLASS,configuration_id,criterion,ctg_min_time_per_job,ctg_schedule,search_budget,p_object_pool,ctg_time_per_class,Size,Length,Total_Time,Random_Seed,LineCoverage,LineCoverageBitString,BranchCoverage,BranchCoverageBitString,ExceptionCoverage,ExceptionCoverageBitString,Explicit_MethodExceptions,Explicit_TypeExceptions,Implicit_MethodExceptions,Implicit_TypeExceptions,WeakMutationScore,WeakMutationCoverageBitString,OutputCoverage,OutputCoverageBitString,MethodCoverage,MethodCoverageBitString,MethodNoExceptionCoverage,MethodNoExceptionCoverageBitString,CBranchCoverage,CBranchCoverageBitString
org.apache.xmlrpc.server.AbstractReflectiveHandlerMapping,default,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1,BUDGET,49,0.3,2,28,396,77496,1625991533874,0.8918918918918919,11111111011111111110001000111101111111111111111111111111111111111111111111,0.813953488372093,1111111111110111111111111111101110111010000,1.0,111111111111,1,1,7,1,0.9076923076923077,10111111111111110111111111111111111111111111111111111111100001111,0.3448275862068966,01001100010000001010010001110,0.9444444444444444,111111111111111110,0.7222222222222222,101100111011111110,0.7906976744186046,0111111111110111111111111111110110111100000
