TARGET_CLASS,configuration_id,criterion,ctg_min_time_per_job,ctg_schedule,search_budget,p_object_pool,ctg_time_per_class,Size,Length,Total_Time,Random_Seed,LineCoverage,LineCoverageBitString,BranchCoverage,BranchCoverageBitString,ExceptionCoverage,ExceptionCoverageBitString,Explicit_MethodExceptions,Explicit_TypeExceptions,Implicit_MethodExceptions,Implicit_TypeExceptions,WeakMutationScore,WeakMutationCoverageBitString,OutputCoverage,OutputCoverageBitString,MethodCoverage,MethodCoverageBitString,MethodNoExceptionCoverage,MethodNoExceptionCoverageBitString,CBranchCoverage,CBranchCoverageBitString
org.apache.xmlrpc.util.HttpUtil,default,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1,BUDGET,155,0.3,2,24,44,215845,1622528301589,0.8088235294117647,11111111111111111111111111111111111111111111110000000000000111111111,0.8936170212765957,11111111111111111111111111111111111111111010000,0.8,10111,0,0,2,2,0.7305699481865285,1111111111111111111111111111111111111111111111011111110111111111111111110111111011111111111111111111111111111111111111111111111111101111111111111010000000000000000000000000000000000000000000000,0.8461538461538461,0111111111110,1.0,1111111,1.0,1111111,0.8936170212765957,11111111111111111111111111111111111111111100000
