TARGET_CLASS,configuration_id,criterion,ctg_min_time_per_job,ctg_schedule,search_budget,p_object_pool,ctg_time_per_class,Size,Length,Total_Time,Random_Seed,LineCoverage,LineCoverageBitString,BranchCoverage,BranchCoverageBitString,ExceptionCoverage,ExceptionCoverageBitString,Explicit_MethodExceptions,Explicit_TypeExceptions,Implicit_MethodExceptions,Implicit_TypeExceptions,WeakMutationScore,WeakMutationCoverageBitString,OutputCoverage,OutputCoverageBitString,MethodCoverage,MethodCoverageBitString,MethodNoExceptionCoverage,MethodNoExceptionCoverageBitString,CBranchCoverage,CBranchCoverageBitString
org.apache.xmlrpc.parser.XmlRpcRequestParser,default,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1,BUDGET,212,0.3,2,15,76,234845,1622528250158,0.3939393939393939,011010001111000000000000000000111111111111111101100000000000000001,0.3835616438356164,1111110001111010101111101111000000000000000110101011100000000000000000000,1.0,1111111,0,0,4,3,0.4166666666666667,111100000000011111111111111111111011111011111111110101010011111000000000000011111111000000000000000000000000000000000000000000000000,0.2222222222222222,001000001,1.0,11111111,0.875,10111111,0.3835616438356164,1111101001110101101111101101100000000000000101011110100000000000000000000
